overall_rank,player_name,position,team,predicted_points,raw_vor,vor
88,Darnell Mooney,WR,ATL,20.82994611050846,-0.14269633195553766,-0.17123559834664517
89,Josh Downs,WR,IND,20.813444731750568,-0.15919771071342836,-0.19103725285611403
90,Jakobi Meyers,WR,LV,20.574785120599255,-0.3978573218647412,-0.4774287862376894
91,Jalen Hurts,QB,PHI,34.90181582604328,-0.6764281740833056,-0.608785356674975
92,Xavier Worthy,WR,KC,20.357909810915313,-0.6147326315486836,-0.7376791578584203
93,Puka Nacua,WR,LA,20.279083635410597,-0.6935588070533996,-0.8322705684640794
94,Calvin Ridley,WR,TEN,20.202933103633598,-0.769709338830399,-0.9236512065964788
95,Quentin Johnston,WR,LAC,20.16621069553042,-0.8064317469335762,-0.9677180963202914
96,Zay Flowers,WR,BAL,20.10271385764451,-0.8699285848194869,-1.0439143017833843
97,Khalil Shakir,WR,BUF,20.07631207776503,-0.8963303646989651,-1.0755964376387581
98,Aaron Rodgers,QB,NYJ,34.3451263579549,-1.2331176421716847,-1.1098058779545164
99,George Pickens,WR,PIT,20.02336949322262,-0.9492729492413758,-1.139127539089651
100,Kyle Pitts,TE,ATL,14.956660673944834,-0.8367935414285217,-1.1715109579999303
101,Caleb Williams,QB,CHI,34.14152359884439,-1.4367204012822015,-1.2930483611539814
102,Juwan Johnson,TE,NO,14.853564938244794,-0.939889277128561,-1.3158449879799852
103,Jake Ferguson,TE,DAL,14.847424781329543,-0.9460294340438118,-1.3244412076613363
104,Michael Pittman,WR,IND,19.840084094083902,-1.132558348380094,-1.3590700180561128
105,Jordan Mason,RB,SF,22.409349866822136,-0.9352497604565251,-1.4028746406847876
106,Cooper Kupp,WR,LA,19.67554573528888,-1.2970967071751183,-1.556516048610142
107,Nick Westbrook-Ikhine,WR,TEN,19.54397764551832,-1.4286647969456752,-1.71439775633481
108,Jalen McMillan,WR,TB,19.402508019246543,-1.5701344232174534,-1.884161307860944
109,Tyler Conklin,TE,NYJ,14.356022231656834,-1.4374319837165217,-2.0124047772031304
110,Jalen Tolbert,WR,DAL,19.17045850712318,-1.8021839353408176,-2.162620722408981
111,Demarcus Robinson,WR,LA,19.17045850712318,-1.8021839353408176,-2.162620722408981
112,Dalton Schultz,TE,HOU,14.207707042169764,-1.5857471732035915,-2.220046042485028
113,Isaiah Likely,TE,BAL,14.079912635769361,-1.7135415796039943,-2.398958211445592
114,Jaylen Waddle,WR,MIA,18.937986951672745,-2.034655490791252,-2.441586588949502
115,Cole Kmet,TE,CHI,13.840782612015781,-1.9526716033575742,-2.733740244700604
116,Chig Okonkwo,TE,TEN,13.660843463938576,-2.132610751434779,-2.98565505200869
117,Rome Odunze,WR,CHI,18.416006758463304,-2.5566356840006925,-3.067962820800831
118,Marvin Mims Jr.,WR,DEN,18.37528629708277,-2.5973561453812266,-3.116827374457472
119,Jordan Love,QB,GB,32.08218587614774,-3.496058123978848,-3.1464523115809633
120,Will Dissly,TE,LAC,13.514469546121711,-2.278984669251644,-3.190578536952301
121,C.J. Stroud,QB,HOU,31.898529652415704,-3.6797143477108847,-3.3117429129397964
122,Austin Hooper,TE,NE,13.357926942164445,-2.43552727320891,-3.409738182492474
123,Allen Lazard,WR,NYJ,18.080971058267295,-2.8916713841967017,-3.470005661036042
124,Noah Gray,TE,KC,13.31240904963729,-2.481045165736065,-3.4734632320304906
125,Andrei Iosivas,WR,CIN,18.018705331575184,-2.9539371108888126,-3.544724533066575
126,Javonte Williams,RB,DEN,20.829267023188866,-2.515332604089796,-3.772998906134694
127,Kareem Hunt,RB,KC,20.727322963266868,-2.6172766640117935,-3.9259149960176902
128,Noah Fant,TE,SEA,12.836718544746365,-2.9567356706269905,-4.139429938877787
129,Matthew Stafford,QB,LA,30.78486894373257,-4.793375056394019,-4.314037550754618
130,Dallas Goedert,TE,PHI,12.665081440604048,-3.128372774769307,-4.379721884677029
131,Dalton Kincaid,TE,BUF,12.65312124631812,-3.140332969055235,-4.396466156677329
132,Kirk Cousins,QB,ATL,30.612781871519275,-4.965462128607314,-4.4689159157465825
133,T.J. Hockenson,TE,MIN,12.554851065551556,-3.238603149821799,-4.534044409750518
134,Foster Moreau,TE,NO,12.47094649115818,-3.322507724215175,-4.651510813901244
135,Wan'Dale Robinson,WR,NYG,17.007039248063883,-3.9656031944001136,-4.758723833280136
136,Evan Engram,TE,JAX,12.260480035258906,-3.532974180114449,-4.946163852160228
137,Jaylen Warren,RB,PIT,19.92186858181801,-3.422731045460651,-5.1340965681909765
138,Brenton Strange,TE,JAX,12.088510221638122,-3.704943993735233,-5.186921591229326
139,Jordan Akins,TE,CLE,12.088510221638122,-3.704943993735233,-5.186921591229326
140,Jalen Nailor,WR,MIN,16.468244298446045,-4.5043981440179515,-5.405277772821542
141,DeAndre Hopkins,WR,KC,16.408013317931328,-4.564629124532669,-5.477554949439202
142,Demario Douglas,WR,NE,16.3339355369982,-4.638706905465796,-5.566448286558955
143,Alexander Mattison,RB,LV,19.511022228244403,-3.833577399034258,-5.750366098551387
144,Justice Hill,RB,BAL,19.48815886326574,-3.8564407640129232,-5.784661146019385
145,Anthony Richardson,QB,IND,29.117116068577122,-6.461127931549466,-5.81501513839452
146,Ray-Ray McCloud,WR,ATL,16.085021866115053,-4.887620576348944,-5.865144691618732
147,Tua Tagovailoa,QB,MIA,28.903061568188484,-6.675182431938104,-6.007664188744294
148,Elijah Moore,WR,CLE,15.964722832615099,-5.007919609848898,-6.009503531818678
149,Chris Godwin,WR,TB,15.844015166064896,-5.128627276399101,-6.15435273167892
150,Adam Thielen,WR,CAR,15.844015166064896,-5.128627276399101,-6.15435273167892
151,Travis Etienne,RB,JAX,19.152500550423404,-4.192099076855257,-6.288148615282886
152,Drake Maye,QB,NE,28.583321164443607,-6.994922835682981,-6.295430552114683
153,Xavier Legette,WR,CAR,15.379124085225849,-5.593518357238148,-6.712222028685777
154,Christian Watson,WR,GB,15.32538508359014,-5.647257358873857,-6.776708830648627
155,Darius Slayton,WR,NYG,15.32538508359014,-5.647257358873857,-6.776708830648627
156,Austin Ekeler,RB,WAS,18.824467683911614,-4.520131943367048,-6.780197915050572
157,Bryce Young,QB,CAR,27.87762601357885,-7.700617986547737,-6.930556187892964
158,Tre Tucker,WR,LV,15.193470296898122,-5.779172145565875,-6.93500657467905
159,Deebo Samuel Sr.,WR,SF,15.189686996677535,-5.782955445786461,-6.939546534943753
160,Tank Dell,WR,HOU,15.127948304844287,-5.84469413761971,-7.0136329651436515
161,Amari Cooper,WR,BUF,15.106882512079356,-5.865759930384641,-7.038911916461569
162,Calvin Austin III,WR,PIT,15.106882512079356,-5.865759930384641,-7.038911916461569
163,Michael Wilson,WR,ARI,15.106882512079356,-5.865759930384641,-7.038911916461569
164,Romeo Doubs,WR,GB,15.106882512079356,-5.865759930384641,-7.038911916461569
165,Keon Coleman,WR,BUF,15.106882512079356,-5.865759930384641,-7.038911916461569
166,Stefon Diggs,WR,HOU,15.102960540832887,-5.869681901631109,-7.043618281957331
167,Jerome Ford,RB,CLE,18.601518079776763,-4.743081547501898,-7.114622321252847
168,Josh Palmer,WR,LAC,15.037438548779052,-5.935203893684944,-7.122244672421933
169,Olamide Zaccheaus,WR,WAS,15.037438548779052,-5.935203893684944,-7.122244672421933
170,Kayshon Boutte,WR,NE,15.037438548779052,-5.935203893684944,-7.122244672421933
171,Tutu Atwell,WR,LA,15.037438548779052,-5.935203893684944,-7.122244672421933
172,Tyler Lockett,WR,SEA,15.037438548779052,-5.935203893684944,-7.122244672421933
173,Noah Brown,WR,WAS,14.975172822086941,-5.997469620377055,-7.196963544452466
174,Jalen Coker,WR,CAR,14.975172822086941,-5.997469620377055,-7.196963544452466
175,Devaughn Vele,WR,DEN,14.975172822086941,-5.997469620377055,-7.196963544452466
176,Jaleel McLaughlin,RB,DEN,18.52466782119942,-4.819931806079243,-7.229897709118864
177,Dontayvion Wicks,WR,GB,14.904477539181935,-6.068164903282062,-7.281797883938474
178,Justin Fields,QB,PIT,27.43480242279234,-8.143441577334247,-7.3290974196008225
179,Samaje Perine,RB,KC,18.396905075212388,-4.947694552066274,-7.421541828099411
180,Ty Johnson,RB,BUF,18.308978799317465,-5.035620827961196,-7.553431241941794
181,Roschon Johnson,RB,CHI,18.281326372668286,-5.063273254610376,-7.594909881915564
182,Ameer Abdullah,RB,LV,18.26697936622634,-5.077620261052321,-7.616430391578481
183,Russell Wilson,QB,PIT,27.098675139079372,-8.479568861047216,-7.631611974942495
184,Ray Davis,RB,BUF,18.217325423269536,-5.127274204009126,-7.690911306013689
185,Cam Akers,RB,MIN,18.217325423269536,-5.127274204009126,-7.690911306013689
186,KaVontae Turpin,WR,DAL,14.475077127055341,-6.4975653154086555,-7.7970783784903865
187,Mack Hollins,WR,BUF,14.266332773945761,-6.7063096685182355,-8.047571602221883
188,Dawson Knox,TE,BUF,10.032299034435484,-5.761155180937871,-8.06561725331302
189,AJ Barner,TE,SEA,10.020484168477255,-5.7729700468961,-8.08215806565454
190,Ja'Tavion Sanders,TE,CAR,10.011365049979185,-5.78208916539417,-8.094924831551838
191,Theo Johnson,TE,NYG,10.011365049979185,-5.78208916539417,-8.094924831551838
192,Daniel Jones,QB,MIN,26.55068781189292,-9.027556188233667,-8.1248005694103
193,Derius Davis,WR,LAC,14.15567997429554,-6.816962468168457,-8.180354961802148
194,Ricky Pearsall,WR,SF,14.15567997429554,-6.816962468168457,-8.180354961802148
195,Ashton Dulin,WR,IND,14.15567997429554,-6.816962468168457,-8.180354961802148
196,Malachi Corley,WR,NYJ,14.149311270291152,-6.8233311721728445,-8.187997406607414
197,Dyami Brown,WR,WAS,14.149311270291152,-6.8233311721728445,-8.187997406607414
198,Malik Washington,WR,MIA,14.149311270291152,-6.8233311721728445,-8.187997406607414
199,Xavier Smith,WR,LA,14.149311270291152,-6.8233311721728445,-8.187997406607414
200,DJ Turner,WR,LV,14.149311270291152,-6.8233311721728445,-8.187997406607414
201,Rashid Shaheed,WR,NO,14.149311270291152,-6.8233311721728445,-8.187997406607414
202,Greg Dortch,WR,ARI,14.149311270291152,-6.8233311721728445,-8.187997406607414
203,Tyler Allgeier,RB,ATL,17.87811199488587,-5.466487632392791,-8.199731448589187
204,Will Levis,QB,TEN,26.23628551764806,-9.341958482478528,-8.407762634230675
205,Bo Melton,WR,GB,13.96015123613863,-7.012491206325366,-8.41498944759044
206,Emanuel Wilson,RB,GB,17.731116615802865,-5.613483011475797,-8.420224517213695
207,Devin Singletary,RB,NYG,17.731116615802865,-5.613483011475797,-8.420224517213695
208,Tyler Huntley,QB,MIA,26.21625907090996,-9.361984929216629,-8.425786436294967
209,Marquez Valdes-Scantling,WR,NO,13.93080869878037,-7.041833743683627,-8.450200492420352
210,Trevor Lawrence,QB,JAX,26.184737180975453,-9.393506819151135,-8.454156137236021
211,Deshaun Watson,QB,CLE,26.143961602331967,-9.434282397794622,-8.49085415801516
212,Sterling Shepard,WR,TB,13.89538300365842,-7.0772594388055765,-8.492711326566692
213,Mecole Hardman,WR,KC,13.89538300365842,-7.0772594388055765,-8.492711326566692
214,Drew Lock,QB,NYG,26.141409496606567,-9.436834503520021,-8.49315105316802
215,Malik Willis,QB,GB,26.10171059801863,-9.476533402107957,-8.528880061897162
216,Brycen Tremayne,WR,WAS,13.861364735480064,-7.111277706983932,-8.533533248380719
217,James Proche,WR,CLE,13.861364735480064,-7.111277706983932,-8.533533248380719
218,Jalin Hyatt,WR,NYG,13.861364735480064,-7.111277706983932,-8.533533248380719
219,Luke McCaffrey,WR,WAS,13.861364735480064,-7.111277706983932,-8.533533248380719
220,JuJu Smith-Schuster,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719
221,Rakim Jarrett,WR,TB,13.861364735480064,-7.111277706983932,-8.533533248380719
222,River Cracraft,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719
223,Ryan Miller,WR,TB,13.861364735480064,-7.111277706983932,-8.533533248380719
224,Josh Reynolds,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719
225,Jake Bobo,WR,SEA,13.861364735480064,-7.111277706983932,-8.533533248380719
226,Tyrell Shavers,WR,BUF,13.861364735480064,-7.111277706983932,-8.533533248380719
227,Ronnie Bell,WR,SF,13.861364735480064,-7.111277706983932,-8.533533248380719
228,Jalen Brooks,WR,DAL,13.861364735480064,-7.111277706983932,-8.533533248380719
229,Zay Jones,WR,ARI,13.861364735480064,-7.111277706983932,-8.533533248380719
230,Mike Williams,WR,PIT,13.861364735480064,-7.111277706983932,-8.533533248380719
231,Laviska Shenault Jr.,WR,LAC,13.861364735480064,-7.111277706983932,-8.533533248380719
232,David Moore,WR,CAR,13.861364735480064,-7.111277706983932,-8.533533248380719
233,Tyler Johnson,WR,LA,13.861364735480064,-7.111277706983932,-8.533533248380719
234,John Ross,WR,PHI,13.861364735480064,-7.111277706983932,-8.533533248380719
235,Braxton Berrios,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719
236,Kendrick Bourne,WR,NE,13.861364735480064,-7.111277706983932,-8.533533248380719
237,Rashee Rice,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719
238,DJ Chark,WR,LAC,13.861364735480064,-7.111277706983932,-8.533533248380719
239,Christian Kirk,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719
240,Brandon Powell,WR,MIN,13.861364735480064,-7.111277706983932,-8.533533248380719
241,Trent Sherfield,WR,MIN,13.861364735480064,-7.111277706983932,-8.533533248380719
242,Malik Heath,WR,GB,13.861364735480064,-7.111277706983932,-8.533533248380719
243,Bryce Ford-Wheaton,WR,NYG,13.861364735480064,-7.111277706983932,-8.533533248380719
244,Xavier Gipson,WR,NYJ,13.861364735480064,-7.111277706983932,-8.533533248380719
245,Grant DuBose,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719
246,Nikko Remigio,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719
247,David Bell,WR,CLE,13.861364735480064,-7.111277706983932,-8.533533248380719
248,Trey Palmer,WR,TB,13.861364735480064,-7.111277706983932,-8.533533248380719
249,Tim Patrick,WR,DET,13.861364735480064,-7.111277706983932,-8.533533248380719
250,Tom Kennedy,WR,DET,13.861364735480064,-7.111277706983932,-8.533533248380719
251,Alex Bachman,WR,LV,13.861364735480064,-7.111277706983932,-8.533533248380719
252,Chris Olave,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719
253,Van Jefferson,WR,PIT,13.861364735480064,-7.111277706983932,-8.533533248380719
254,Collin Johnson,WR,CHI,13.861364735480064,-7.111277706983932,-8.533533248380719
255,Chris Blair,WR,ATL,13.861364735480064,-7.111277706983932,-8.533533248380719
256,Tim Jones,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719
257,Devin Duvernay,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719
258,Charlie Jones,WR,CIN,13.861364735480064,-7.111277706983932,-8.533533248380719
259,Jonathan Mingo,WR,DAL,13.861364735480064,-7.111277706983932,-8.533533248380719
260,Brandon Aiyuk,WR,SF,13.861364735480064,-7.111277706983932,-8.533533248380719
261,Ihmir Smith-Marsette,WR,NYG,13.861364735480064,-7.111277706983932,-8.533533248380719
262,Dee Eskridge,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719
263,Jermaine Burton,WR,CIN,13.861364735480064,-7.111277706983932,-8.533533248380719
264,Anthony Miller,WR,BAL,13.861364735480064,-7.111277706983932,-8.533533248380719
265,Ainias Smith,WR,PHI,13.861364735480064,-7.111277706983932,-8.533533248380719
266,Bryce Oliver,WR,TEN,13.861364735480064,-7.111277706983932,-8.533533248380719
267,Mason Tipton,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719
268,Jermaine Jackson,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719
269,Kameron Johnson,WR,TB,13.861364735480064,-7.111277706983932,-8.533533248380719
270,Ramel Keyton,WR,LV,13.861364735480064,-7.111277706983932,-8.533533248380719
271,Xavier Weaver,WR,ARI,13.861364735480064,-7.111277706983932,-8.533533248380719
272,Kalif Raymond,WR,DET,13.861364735480064,-7.111277706983932,-8.533533248380719
273,Isaiah Williams,WR,CIN,13.861364735480064,-7.111277706983932,-8.533533248380719
274,Robbie Chosen,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719
275,Ryan Flournoy,WR,DAL,13.861364735480064,-7.111277706983932,-8.533533248380719
276,Casey Washington,WR,ATL,13.861364735480064,-7.111277706983932,-8.533533248380719
277,Jha'Quan Jackson,WR,TEN,13.861364735480064,-7.111277706983932,-8.533533248380719
278,Bub Means,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719
279,Jamari Thrash,WR,CLE,13.861364735480064,-7.111277706983932,-8.533533248380719
280,Cedrick Wilson Jr.,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719
281,Justin Watson,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719
282,Ben Skowronek,WR,PIT,13.861364735480064,-7.111277706983932,-8.533533248380719
283,Parris Campbell,WR,PHI,13.861364735480064,-7.111277706983932,-8.533533248380719
284,Kevin Austin Jr.,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719
285,Justyn Ross,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719
286,Irvin Charles,WR,NYJ,13.861364735480064,-7.111277706983932,-8.533533248380719
287,Britain Covey,WR,PHI,13.861364735480064,-7.111277706983932,-8.533533248380719
288,Dareke Young,WR,SEA,13.861364735480064,-7.111277706983932,-8.533533248380719
289,Marquise Brown,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719
290,Cody White,WR,SEA,13.861364735480064,-7.111277706983932,-8.533533248380719
291,Jordan Whittington,WR,LA,13.861364735480064,-7.111277706983932,-8.533533248380719
292,Anthony Gould,WR,IND,13.861364735480064,-7.111277706983932,-8.533533248380719
293,Gabe Davis,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719
294,Javon Baker,WR,NE,13.861364735480064,-7.111277706983932,-8.533533248380719
295,Tylan Wallace,WR,BAL,13.861364735480064,-7.111277706983932,-8.533533248380719
296,Dan Chisena,WR,CAR,13.861364735480064,-7.111277706983932,-8.533533248380719
297,Simi Fehoko,WR,LAC,13.861364735480064,-7.111277706983932,-8.533533248380719
298,Austin Trammell,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719
299,Xavier Hutchinson,WR,HOU,13.861364735480064,-7.111277706983932,-8.533533248380719
300,Tyler Scott,WR,CHI,13.861364735480064,-7.111277706983932,-8.533533248380719
301,K.J. Osborn,WR,WAS,13.861364735480064,-7.111277706983932,-8.533533248380719
302,Kristian Wilkerson,WR,LV,13.861364735480064,-7.111277706983932,-8.533533248380719
303,Jaelon Darden,WR,SEA,13.861364735480064,-7.111277706983932,-8.533533248380719
304,Mason Kinsey,WR,TEN,13.861364735480064,-7.111277706983932,-8.533533248380719
305,Isaiah Hodgins,WR,NYG,13.861364735480064,-7.111277706983932,-8.533533248380719
306,Kadarius Toney,WR,CLE,13.861364735480064,-7.111277706983932,-8.533533248380719
307,Johnny Wilson,WR,PHI,13.861364735480064,-7.111277706983932,-8.533533248380719
308,Jalen Reagor,WR,LAC,13.861364735480064,-7.111277706983932,-8.533533248380719
309,Jacob Cowing,WR,SF,13.861364735480064,-7.111277706983932,-8.533533248380719
310,Devontez Walker,WR,BAL,13.861364735480064,-7.111277706983932,-8.533533248380719
311,Robert Woods,WR,HOU,13.861364735480064,-7.111277706983932,-8.533533248380719
312,Odell Beckham Jr.,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719
313,Brandin Cooks,WR,DAL,13.861364735480064,-7.111277706983932,-8.533533248380719
314,Ja'Lynn Polk,WR,NE,13.861364735480064,-7.111277706983932,-8.533533248380719
315,Allen Robinson,WR,DET,13.861364735480064,-7.111277706983932,-8.533533248380719
316,Nelson Agholor,WR,BAL,13.861364735480064,-7.111277706983932,-8.533533248380719
317,DeAndre Carter,WR,CHI,13.861364735480064,-7.111277706983932,-8.533533248380719
318,Adonai Mitchell,WR,IND,13.861364735480064,-7.111277706983932,-8.533533248380719
319,Jamison Crowder,WR,WAS,13.861364735480064,-7.111277706983932,-8.533533248380719
320,Troy Franklin,WR,DEN,13.861364735480064,-7.111277706983932,-8.533533248380719
321,Skyy Moore,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719
322,Trent Taylor,WR,SF,13.861364735480064,-7.111277706983932,-8.533533248380719
323,Chris Conley,WR,SF,13.861364735480064,-7.111277706983932,-8.533533248380719
