overall_rank,player_name,position,team,predicted_points,raw_vor,vor
953,Jake Ferguson,WR,DAL,15.902457105922998,-7.361436429732123,-8.833723715678547
954,David Njoku,RB,CLE,22.108532383986592,-5.921955474641525,-8.882933211962287
955,Pierre Strong,QB,CLE,25.701030785601496,-9.877213214525092,-8.889491893072583
956,Dare Ogunbowale,QB,HOU,25.701030785601496,-9.877213214525092,-8.889491893072583
957,Chris Godwin,WR,TB,15.844015166064896,-7.419878369590226,-8.90385404350827
958,Adam Thielen,WR,CAR,15.844015166064896,-7.419878369590226,-8.90385404350827
959,Cooper Kupp,TE,LA,18.21070961198688,-6.369868863186987,-8.917816408461782
960,Julius Chestnut,QB,TEN,25.65743514359305,-9.920808856533537,-8.928727970880184
961,KaVontae Turpin,QB,DAL,25.65743514359305,-9.920808856533537,-8.928727970880184
962,Marcus Mariota,QB,WAS,25.65743514359305,-9.920808856533537,-8.928727970880184
963,Tyler Badie,QB,DEN,25.65743514359305,-9.920808856533537,-8.928727970880184
964,Ronnie Rivers,QB,LA,25.65743514359305,-9.920808856533537,-8.928727970880184
965,Samaje Perine,QB,KC,25.65743514359305,-9.920808856533537,-8.928727970880184
966,Mac Jones,QB,JAX,25.625913253658545,-9.952330746468043,-8.95709767182124
967,Josh Downs,TE,IND,18.171114687582673,-6.409463787591193,-8.97324930262767
968,Noah Gray,WR,KC,15.781749439372787,-7.482144096282335,-8.978572915538802
969,Mason Rudolph,QB,TEN,25.55658613516672,-10.021657864959867,-9.01949207846388
970,Hunter Henry,RB,NE,21.995676850708566,-6.034811007919551,-9.052216511879326
971,Joshua Dobbs,QB,SF,25.415222844226513,-10.163021155900076,-9.146719040310069
972,Travis Kelce,TE,KC,18.012186428172857,-6.568392047001009,-9.195748865801411
973,Rome Odunze,RB,CHI,21.899173538110215,-6.131314320517902,-9.196971480776853
974,Rakim Jarrett,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
975,Ben Sims,QB,GB,25.300674371335184,-10.277569628791404,-9.249812665912264
976,Demarcus Robinson,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
977,Sam LaPorta,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
978,Michael Mayer,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
979,Chris Collier,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
980,Rashee Rice,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
981,Brycen Tremayne,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
982,Xavier Legette,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
983,Jha'Quan Jackson,QB,TEN,25.300674371335184,-10.277569628791404,-9.249812665912264
984,Bub Means,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
985,Taylor Decker,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
986,Ryan Miller,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
987,Dalton Kincaid,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
988,John Shenker,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
989,Sterling Shepard,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
990,Brenton Strange,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
991,Jalin Hyatt,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
992,Tyler Scott,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
993,Mike Woods,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
994,Marvin Mims Jr.,QB,DEN,25.300674371335184,-10.277569628791404,-9.249812665912264
995,Tank Dell,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
996,Cedric Tillman,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
997,Wanya Morris,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
998,Jordan Addison,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
999,Tucker Kraft,QB,GB,25.300674371335184,-10.277569628791404,-9.249812665912264
1000,Josh Downs,QB,IND,25.300674371335184,-10.277569628791404,-9.249812665912264
1001,Jamari Thrash,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1002,Dante Pettis,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1003,Jacob Cowing,QB,SF,25.300674371335184,-10.277569628791404,-9.249812665912264
1004,Dan Chisena,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1005,Marquise Brown,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1006,A.J. Brown,QB,PHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1007,Davante Adams,QB,NYJ,25.300674371335184,-10.277569628791404,-9.249812665912264
1008,Dawson Knox,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1009,C.J. Goodwin,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1010,Joseph Fortson,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1011,Patrick Ricard,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1012,JaMycal Hasty,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1013,Tony Jones,QB,ARI,25.300674371335184,-10.277569628791404,-9.249812665912264
1014,Cody White,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1015,Jonathan Ward,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1016,Sam Franklin Jr.,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1017,Robbie Chosen,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1018,Juwan Johnson,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1019,J.J. Taylor,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
1020,James Proche,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1021,Tim Patrick,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1022,Jimmy Garoppolo,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
1023,Jalen Nailor,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1024,James Pierre,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1025,Tom Kennedy,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1026,Darius Slayton,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
1027,Greg Dortch,QB,ARI,25.300674371335184,-10.277569628791404,-9.249812665912264
1028,Chris Manhertz,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
1029,Jake Haener,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1030,Rodney McLeod Jr.,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1031,Kalif Raymond,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1032,Jaheim Bell,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1033,Josh Johnson,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1034,Ben Sinnott,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1035,Ladd McConkey,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1036,Ricky Pearsall,QB,SF,25.300674371335184,-10.277569628791404,-9.249812665912264
1037,Michael Penix Jr.,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1038,Rome Odunze,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1039,Malachi Corley,QB,NYJ,25.300674371335184,-10.277569628791404,-9.249812665912264
1040,AJ Barner,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1041,C.J. Ham,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1042,Devontez Walker,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1043,Devin Culp,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1044,Ryan Flournoy,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1045,Devaughn Vele,QB,DEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1046,Noah Fant,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1047,Isaiah Williams,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1048,Brenden Bates,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1049,Jalen Coker,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1050,Xavier Weaver,QB,ARI,25.300674371335184,-10.277569628791404,-9.249812665912264
1051,Brevyn Spann-Ford,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1052,Ramel Keyton,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1053,Blake Watson,QB,DEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1054,Kameron Johnson,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1055,British Brooks,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
1056,Matthew Hayball,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1057,Dallin Holker,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1058,Jermaine Jackson,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1059,Ja'Lynn Polk,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1060,Keon Coleman,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1061,Brian Thomas Jr.,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1062,Adonai Mitchell,QB,IND,25.300674371335184,-10.277569628791404,-9.249812665912264
1063,Elijah Higgins,QB,ARI,25.300674371335184,-10.277569628791404,-9.249812665912264
1064,Payne Durham,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1065,Trey Palmer,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1066,Jonathan Mingo,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1067,Zay Flowers,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1068,Jase McClellan,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1069,Casey Washington,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1070,Joe Milton III,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1071,Dylan Laube,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1072,Tyler Lockett,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1073,Rasheen Ali,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1074,Jermaine Burton,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1075,MarShawn Lloyd,QB,GB,25.300674371335184,-10.277569628791404,-9.249812665912264
1076,Erick All,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1077,Anthony Gould,QB,IND,25.300674371335184,-10.277569628791404,-9.249812665912264
1078,Jared Wiley,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1079,Jaden Hicks,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1080,Theo Johnson,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
1081,Marvin Harrison Jr.,QB,ARI,25.300674371335184,-10.277569628791404,-9.249812665912264
1082,Geoff Swaim,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1083,Javon Baker,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1084,Jalen McMillan,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1085,Troy Franklin,QB,DEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1086,Chris Conley,QB,SF,25.300674371335184,-10.277569628791404,-9.249812665912264
1087,Malik Washington,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1088,Terry McLaurin,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1089,Parris Campbell,QB,PHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1090,DK Metcalf,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1091,Kyle Pitts,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1092,Luke Farrell,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1093,Marcedes Lewis,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1094,Pat Freiermuth,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1095,Davis Mills,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
1096,Ja'Marr Chase,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1097,DeVonta Smith,QB,PHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1098,Kadarius Toney,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1099,George Kittle,QB,SF,25.300674371335184,-10.277569628791404,-9.249812665912264
1100,Kyle Trask,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1101,Curtis Samuel,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1102,Terrace Marshall Jr.,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1103,Amon-Ra St. Brown,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1104,Elijah Moore,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1105,Cedrick Wilson Jr.,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1106,Josh Palmer,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1107,Divine Deablo,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1108,Reggie Gilliam,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1109,Kristian Wilkerson,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1110,Isaiah Hodgins,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
1111,Mason Kinsey,QB,TEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1112,Anthony Miller,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1113,Jordan Akins,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1114,Ian Thomas,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1115,Dalton Schultz,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
1116,Justin Watson,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1117,Mike White,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1118,Penei Sewell,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1119,Jaelon Darden,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1120,Kylen Granson,QB,IND,25.300674371335184,-10.277569628791404,-9.249812665912264
1121,Robert Woods,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
1122,Luke McCaffrey,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1123,Jonathon Brooks,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1124,Brock Bowers,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1125,Davis Allen,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
1126,Malik Nabers,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
1127,Baylor Cupp,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1128,Sione Vaki,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1129,Marcus Jones,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1130,Tyler Higbee,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
1131,David Bell,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1132,DeAndre Carter,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1133,Khalil Shakir,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1134,Hunter Henry,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1135,Vederian Lowe,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1136,Chris Olave,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1137,Tommy Tremble,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1138,Hunter Long,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
1139,Johnny Mundt,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1140,Jack Stoll,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1141,Brock Wright,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1142,Feleipe Franks,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1143,Austin Trammell,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1144,Kene Nwangwu,QB,NYJ,25.300674371335184,-10.277569628791404,-9.249812665912264
1145,Tutu Atwell,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
1146,Ben Skowronek,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1147,Ray-Ray McCloud,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1148,Braxton Berrios,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1149,Mason Tipton,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1150,Ross Dwelley,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1151,David Njoku,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1152,Zay Jones,QB,ARI,25.300674371335184,-10.277569628791404,-9.249812665912264
1153,Dalvin Cook,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1154,Gerald Everett,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1155,Marquez Valdes-Scantling,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1156,Michael Burton,QB,DEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1157,Cooper Kupp,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
1158,Chris Godwin,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1159,MyCole Pruitt,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1160,Josh Reynolds,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1161,Eric Tomlinson,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1162,River Cracraft,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1163,Jeff Wilson,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1164,Jonathan Owens,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1165,Will Dissly,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1166,J.K. Scott,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1167,George Holani,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1168,Tim Boyle,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
1169,Mike Boone,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1170,Stefon Diggs,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
1171,Calvin Ridley,QB,TEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1172,Amari Cooper,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1173,KhaDarel Hodge,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1174,Travis Homer,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1175,Alex Bachman,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1176,Drew Sample,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1177,Evan Engram,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1178,Mack Hollins,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1179,Mitchell Trubisky,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1180,Dan Skipper,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1181,Trent Sherfield,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1182,Tavierre Thomas,QB,TB,25.300674371335184,-10.277569628791404,-9.249812665912264
1183,Dallas Goedert,QB,PHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1184,Allen Lazard,QB,NYJ,25.300674371335184,-10.277569628791404,-9.249812665912264
1185,Kyle Allen,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1186,Tanner Hudson,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1187,Brandon Powell,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1188,Mark Andrews,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1189,Christian Kirk,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1190,DJ Chark,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1191,Mike Williams,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1192,Nelson Agholor,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1193,Durham Smythe,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1194,DJ Moore,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1195,Austin Hooper,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1196,Mike Gesicki,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1197,Hayden Hurst,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1198,Trent Scott,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1199,Sam Hubbard,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1200,Courtland Sutton,QB,DEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1201,Tyler Conklin,QB,NYJ,25.300674371335184,-10.277569628791404,-9.249812665912264
1202,Noah Brown,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1203,Jalen Reeves-Maybin,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1204,JuJu Smith-Schuster,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1205,Jonnu Smith,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1206,Jacob Kibodi,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1207,Bryce Oliver,QB,TEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1208,Cam Grandy,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1209,Dyami Brown,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1210,Ashtyn Davis,QB,NYJ,25.300674371335184,-10.277569628791404,-9.249812665912264
1211,Kendrick Bourne,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1212,Justin Jefferson,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1213,Darnell Mooney,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1214,Darrynton Evans,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1215,Cole Kmet,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1216,Brandin Cooks,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1217,Laviska Shenault Jr.,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1218,Brandon Aiyuk,QB,SF,25.300674371335184,-10.277569628791404,-9.249812665912264
1219,Jauan Jennings,QB,SF,25.300674371335184,-10.277569628791404,-9.249812665912264
1220,Collin Johnson,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1221,Michael Pittman,QB,IND,25.300674371335184,-10.277569628791404,-9.249812665912264
1222,Colby Parkinson,QB,LA,25.300674371335184,-10.277569628791404,-9.249812665912264
1223,Harrison Bryant,QB,LV,25.300674371335184,-10.277569628791404,-9.249812665912264
1224,Jordan Matthews,QB,CAR,25.300674371335184,-10.277569628791404,-9.249812665912264
1225,Nick Mullens,QB,MIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1226,Gabe Davis,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1227,Trent Taylor,QB,SF,25.300674371335184,-10.277569628791404,-9.249812665912264
1228,Jamison Crowder,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1229,Adam Trautman,QB,DEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1230,Nico Collins,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
1231,Zach Davidson,QB,BUF,25.300674371335184,-10.277569628791404,-9.249812665912264
1232,Noah Gray,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1233,Ihmir Smith-Marsette,QB,NYG,25.300674371335184,-10.277569628791404,-9.249812665912264
1234,Tylan Wallace,QB,BAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1235,Devin Duvernay,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1236,Josiah Deguara,QB,JAX,25.300674371335184,-10.277569628791404,-9.249812665912264
1237,K.J. Osborn,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1238,Bo Melton,QB,GB,25.300674371335184,-10.277569628791404,-9.249812665912264
1239,Drake London,QB,ATL,25.300674371335184,-10.277569628791404,-9.249812665912264
1240,Trey Lance,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1241,David Martin-Robinson,QB,TEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1242,Jacoby Brissett,QB,NE,25.300674371335184,-10.277569628791404,-9.249812665912264
1243,Justyn Ross,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1244,Mike Caliendo,QB,KC,25.300674371335184,-10.277569628791404,-9.249812665912264
1245,Mo Alie-Cox,QB,IND,25.300674371335184,-10.277569628791404,-9.249812665912264
1246,Irvin Charles,QB,NYJ,25.300674371335184,-10.277569628791404,-9.249812665912264
1247,Britain Covey,QB,PHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1248,Josh Blackwell,QB,CHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1249,Dareke Young,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1250,Grant Calcaterra,QB,PHI,25.300674371335184,-10.277569628791404,-9.249812665912264
1251,Odell Beckham Jr.,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1252,Sam Howell,QB,SEA,25.300674371335184,-10.277569628791404,-9.249812665912264
1253,Adam Prentice,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1254,Jermar Jefferson,QB,DET,25.300674371335184,-10.277569628791404,-9.249812665912264
1255,Tee Higgins,QB,CIN,25.300674371335184,-10.277569628791404,-9.249812665912264
1256,Van Jefferson,QB,PIT,25.300674371335184,-10.277569628791404,-9.249812665912264
1257,Simi Fehoko,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1258,Jerry Jeudy,QB,CLE,25.300674371335184,-10.277569628791404,-9.249812665912264
1259,Jalen Reagor,QB,LAC,25.300674371335184,-10.277569628791404,-9.249812665912264
1260,Joshua Kelley,QB,TEN,25.300674371335184,-10.277569628791404,-9.249812665912264
1261,Clyde Edwards-Helaire,QB,NO,25.300674371335184,-10.277569628791404,-9.249812665912264
1262,CeeDee Lamb,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1263,John Bates,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1264,Dee Eskridge,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1265,Tyler Smith,QB,DAL,25.300674371335184,-10.277569628791404,-9.249812665912264
1266,Jaylen Waddle,QB,MIA,25.300674371335184,-10.277569628791404,-9.249812665912264
1267,Olamide Zaccheaus,QB,WAS,25.300674371335184,-10.277569628791404,-9.249812665912264
1268,Diontae Johnson,QB,HOU,25.300674371335184,-10.277569628791404,-9.249812665912264
